word	raw_rating	conc_aligned
推卸	3.400	2.600
为期	3.333	2.667
污秽	3.200	2.800
相片	1.667	4.333
巷战	2.045	3.955
心疼	3.080	2.920
凶狠	3.120	2.880
宣誓	2.333	3.667
一般	3.625	2.375
轶事	2.826	3.174
意境	3.875	2.125
余韵	3.739	2.261
早晨	1.800	4.200
早点	1.917	4.083
章节	2.250	3.750
找到	2.800	3.200
贞操	3.000	3.000
侦探	1.680	4.320
智商	2.880	3.120
稚嫩	3.040	2.960
中庸	3.667	2.333
忠烈	3.208	2.792
主观	3.920	2.080
贮存	2.458	3.542
铸造	2.280	3.720
钻研	3.280	2.720
昨晚	2.000	4.000
作主	2.875	3.125
安置	2.538	3.462
办报	3.154	2.846
崩溃	3.000	3.000
比较	3.115	2.885
鄙人	2.077	3.923
猜测	3.231	2.769
裁判	2.038	3.962
仓惶	3.538	2.462
藏族	1.654	4.346
颤栗	2.731	3.269
乘客	1.654	4.346
程度	3.923	2.077
逞强	2.962	3.038
丑化	3.308	2.692
刺激	3.115	2.885
从良	3.120	2.880
达观	3.792	2.208
鞑靼	3.143	2.857
登山	1.692	4.308
低调	3.192	2.808
顶点	2.480	3.520
法定	2.923	3.077
防盗	2.520	3.480
放牧	2.115	3.885
佛经	2.385	3.615
赶路	2.077	3.923
公路	1.577	4.423
功德	4.000	2.000
固执	3.192	2.808
喝酒	1.577	4.423
河流	1.577	4.423
洪水	1.769	4.231
吼叫	2.280	3.720
花生	1.346	4.654
回归	3.385	2.615
回收	2.625	3.375
混乱	3.346	2.654
祸害	3.231	2.769
记者	1.615	4.385
监禁	2.500	3.500
兼顾	3.308	2.692
接合	3.462	2.538
揭幕	2.923	3.077
戒心	3.500	2.500
句号	1.808	4.192
空战	2.385	3.615
叩头	1.615	4.385
酷刑	2.692	3.308
宽敞	2.769	3.231
狂暴	3.231	2.769
老树	1.923	4.077
了解	3.500	2.500
雷池	3.880	2.120
亮光	2.077	3.923
烈士	1.769	4.231
领带	1.346	4.654
密探	2.680	3.320
缅怀	3.500	2.500
面孔	2.280	3.720
鸣谢	3.115	2.885
内奸	2.385	3.615
尿频	2.192	3.808
派对	2.346	3.654
咆哮	2.423	3.577
片断	3.154	2.846
婆妈	3.200	2.800
起草	2.846	3.154
气派	3.231	2.769
巧合	3.346	2.654
曲奇	2.160	3.840
痊愈	2.577	3.423
然后	3.692	2.308
染色	2.269	3.731
任命	2.760	3.240
扫地	1.731	4.269
扫墓	1.808	4.192
砂锅	1.385	4.615
生命	3.154	2.846
实力	3.731	2.269
事先	3.760	2.240
收容	3.038	2.962
暑假	1.808	4.192
衰老	2.808	3.192
水球	1.833	4.167
水银	1.462	4.538
思念	3.769	2.231
苏联	1.654	4.346
溯源	3.750	2.250
涕泣	2.423	3.577
通知	2.577	3.423
同党	2.692	3.308
退烧	1.917	4.083
脱落	2.731	3.269
文风	4.038	1.962
蚊虫	1.808	4.192
系列	3.615	2.385
仙境	3.846	2.154
雄厚	3.615	2.385
熊掌	1.462	4.538
叙旧	3.000	3.000
烟幕	2.720	3.280
殃及	3.654	2.346
耀眼	2.692	3.308
叶酸	2.231	3.769
已故	2.346	3.654
因缘	3.615	2.385
映照	3.640	2.360
慵懒	3.200	2.800
用途	3.040	2.960
鱼雷	1.760	4.240
元首	2.038	3.962
陨石	1.808	4.192
运动	2.577	3.423
蕴含	4.115	1.885
灾民	2.192	3.808
载货	2.385	3.615
正餐	1.808	4.192
执行	3.308	2.692
职位	2.577	3.423
重量	2.240	3.760
桌椅	1.346	4.654
资历	3.538	2.462
子宫	1.692	4.308
子夜	2.783	3.217
暗示	3.846	2.154
翱翔	3.160	2.840
备课	2.423	3.577
本色	3.615	2.385
彩色	2.385	3.615
承担	3.538	2.462
吃亏	3.538	2.462
冲力	3.360	2.640
丑态	3.308	2.692
磁场	2.923	3.077
大雾	1.962	4.038
大众	2.885	3.115
道别	2.538	3.462
敌视	3.346	2.654
恶毒	3.346	2.654
发觉	3.577	2.423
非凡	3.920	2.080
纷扰	3.846	2.154
腹肌	1.654	4.346
格子	2.038	3.962
工头	2.192	3.808
共识	3.269	2.731
滚水	2.957	3.043
过敏	2.615	3.385
海量	3.500	2.500
罕见	3.423	2.577
好学	3.231	2.769
胡闹	3.346	2.654
荒谬	4.000	2.000
基地	2.577	3.423
计算	2.962	3.038
技术	3.500	2.500
寄宿	2.269	3.731
家访	1.962	4.038
舰艇	1.577	4.423
酵素	2.577	3.423
结石	2.038	3.962
浸透	3.308	2.692
卷入	3.500	2.500
军营	1.962	4.038
刻苦	3.769	2.231
肯定	3.115	2.885
苦涩	3.154	2.846
况且	3.846	2.154
劳作	2.840	3.160
老鼠	1.269	4.731
泪水	1.577	4.423
理解	3.654	2.346
力气	3.192	2.808
獠牙	2.615	3.385
领略	3.680	2.320
流沙	2.231	3.769
笼罩	3.760	2.240
陋习	3.346	2.654
喽罗	3.227	2.773
录影	2.269	3.731
沦落	3.760	2.240
落日	1.654	4.346
麻雀	1.154	4.846
谋反	3.231	2.769
木门	1.500	4.500
幕后	3.240	2.760
内乱	3.480	2.520
派别	3.375	2.625
判官	2.500	3.500
碰头	2.500	3.500
脾气	3.269	2.731
偏心	3.385	2.615
齐名	3.360	2.640
气压	2.769	3.231
求生	3.308	2.692
酋长	2.154	3.846
人质	2.115	3.885
荣辱	3.962	2.038
赛马	2.000	4.000
骚扰	3.240	2.760
烧毁	2.360	3.640
哨子	1.885	4.115
省长	1.692	4.308
盛放	3.240	2.760
盛世	3.385	2.615
十足	3.960	2.040
士兵	1.577	4.423
手心	1.654	4.346
输家	2.769	3.231
树龄	2.692	3.308
丝带	1.731	4.269
塔楼	1.885	4.115
踏足	3.423	2.577
汤匙	1.423	4.577
提出	3.269	2.731
调味	2.808	3.192
听众	2.154	3.846
妥善	3.808	2.192
挖苦	3.654	2.346
万幸	3.962	2.038
卫兵	1.692	4.308
味道	3.192	2.808
温习	3.115	2.885
西瓜	1.538	4.462
小人	3.269	2.731
兴趣	3.538	2.462
严重	3.923	2.077
样本	2.692	3.308
要塞	2.667	3.333
夜盲	2.600	3.400
疑问	3.500	2.500
姻缘	3.231	2.769
拥戴	3.400	2.600
邮购	2.346	3.654
余力	3.720	2.280
宇航	2.423	3.577
冤仇	3.577	2.423
元气	4.080	1.920
原因	3.600	2.400
约束	3.640	2.360
战斗	2.577	3.423
正宗	3.808	2.192
治病	2.577	3.423
中秋	1.923	4.077
衷心	3.462	2.538
洲际	3.400	2.600
阻碍	3.692	2.308
奥妙	3.556	2.444
白痴	2.370	3.630
班房	1.962	4.038
搬家	1.519	4.481
悲愤	2.852	3.148
毕生	3.269	2.731
编写	2.259	3.741
标枪	1.520	4.480
兵役	2.074	3.926
驳船	2.182	3.818
布施	3.250	2.750
城墙	1.148	4.852
橙汁	1.074	4.926
充军	2.741	3.259
穿越	3.778	2.222
创伤	3.037	2.963
吹嘘	3.407	2.593
炊烟	1.815	4.185
从业	2.704	3.296
答案	2.154	3.846
代价	3.500	2.500
地址	1.815	4.185
典当	2.462	3.538
电池	1.222	4.778
吊唁	2.923	3.077
对话	2.852	3.148
对调	3.115	2.885
恩怨	3.519	2.481
发愣	2.889	3.111
发明	3.200	2.800
方圆	3.370	2.630
分钟	2.407	3.593
附注	2.185	3.815
复数	2.704	3.296
改革	3.462	2.538
干涸	2.407	3.593
革命	3.519	2.481
公敌	3.148	2.852
股市	2.481	3.519
国旗	1.222	4.778
过错	3.185	2.815
好意	3.148	2.852
鸿毛	3.160	2.840
呼应	3.500	2.500
幻灭	4.111	1.889
昏暗	2.556	3.444
机密	3.037	2.963
跻身	3.583	2.417
加油	3.269	2.731
假日	2.000	4.000
交代	3.148	2.852
节目	1.889	4.111
景观	2.222	3.778
拘留	2.037	3.963
可能	3.792	2.208
腊肠	1.519	4.481
来往	3.259	2.741
礼貌	2.741	3.259
林地	1.889	4.111
凌霄	3.957	2.043
流畅	3.400	2.600
隆重	3.333	2.667
马贼	2.125	3.875
免费	2.259	3.741
面粉	1.148	4.852
民营	2.462	3.538
哪怕	4.292	1.708
纳豆	2.130	3.870
内容	3.000	3.000
泥泞	2.296	3.704
啤酒	1.222	4.778
恰当	3.500	2.500
潜能	3.741	2.259
强身	2.926	3.074
樵夫	1.444	4.556
劝说	3.037	2.963
雀巢	2.360	3.640
柔软	3.000	3.000
肉类	2.259	3.741
润滑	2.808	3.192
撒旦	2.667	3.333
神志	4.074	1.926
盛情	3.667	2.333
寿命	2.593	3.407
水泥	1.333	4.667
抬举	3.538	2.462
炭火	1.741	4.259
提倡	3.333	2.667
头晕	2.296	3.704
透彻	3.880	2.120
团长	2.111	3.889
挖掘	2.630	3.370
外国	2.519	3.481
晚节	3.720	2.280
王国	2.667	3.333
文盲	2.370	3.630
问罪	2.960	3.040
犀牛	1.222	4.778
锡纸	1.259	4.741
夏天	1.846	4.154
罅隙	3.714	2.286
肖像	2.741	3.259
消暑	3.037	2.963
协助	3.074	2.926
信念	4.296	1.704
信誉	3.444	2.556
演化	4.037	1.963
谣言	3.148	2.852
逸事	3.600	2.400
音讯	3.154	2.846
迎合	3.556	2.444
臃肿	2.462	3.538
渔村	1.815	4.185
远方	3.815	2.185
长度	2.407	3.593
着色	2.875	3.125
志向	3.741	2.259
制伏	2.704	3.296
重点	2.741	3.259
重视	3.192	2.808
骤变	3.444	2.556
珠峰	1.963	4.037
逐出	3.160	2.840
自卑	3.259	2.741
挨打	2.222	3.778
暗号	3.037	2.963
伴侣	1.889	4.111
报答	3.370	2.630
本剧	2.962	3.038
比武	2.333	3.667
表带	2.000	4.000
病毒	2.692	3.308
播放	2.519	3.481
才貌	3.259	2.741
测验	2.704	3.296
臣服	3.115	2.885
呈现	3.346	2.654
迟钝	3.185	2.815
持械	2.583	3.417
辞职	2.111	3.889
凑数	2.963	3.037
挡风	2.385	3.615
倒闭	2.481	3.519
冬天	1.667	4.333
躲避	2.704	3.296
恶劣	3.481	2.519
房间	1.630	4.370
飞越	3.444	2.556
分娩	1.962	4.038
蜂巢	1.704	4.296
福分	3.808	2.192
附加	3.154	2.846
复兴	3.630	2.370
丐帮	2.308	3.692
甘甜	2.778	3.222
感伤	3.741	2.259
各种	3.750	2.250
根茎	1.731	4.269
恭迎	3.269	2.731
还债	2.037	3.963
海狮	1.407	4.593
酣睡	2.519	3.481
好恶	3.400	2.600
狠心	3.111	2.889
惠及	3.731	2.269
火柴	1.481	4.519
火锅	1.704	4.296
伙计	2.296	3.704
击球	2.222	3.778
计较	3.593	2.407
季刊	2.000	4.000
寄居	2.519	3.481
夹击	2.769	3.231
奸细	2.148	3.852
检查	2.692	3.308
狡猾	3.519	2.481
届时	3.296	2.704
警醒	3.519	2.481
久违	3.778	2.222
口才	3.259	2.741
苦楚	3.630	2.370
垃圾	2.259	3.741
来宾	2.111	3.889
劳工	1.852	4.148
离间	3.538	2.462
立国	2.926	3.074
良师	2.407	3.593
两岸	2.407	3.593
料理	2.654	3.346
令尊	2.037	3.963
旅行	2.037	3.963
麦片	1.222	4.778
麋鹿	1.333	4.667
秘鲁	1.481	4.519
魔王	3.111	2.889
末日	3.556	2.444
呢喃	3.375	2.625
农夫	1.556	4.444
迁怒	3.481	2.519
遣返	2.778	3.222
倩影	3.630	2.370
强制	3.000	3.000
翘首	3.423	2.577
侵华	2.038	3.962
青铜	2.077	3.923
扔掉	2.259	3.741
赛车	1.692	4.308
散布	3.231	2.769
煽动	3.308	2.692
少爷	2.296	3.704
舍下	3.120	2.880
生日	2.185	3.815
史前	3.000	3.000
视频	2.370	3.630
收缩	2.923	3.077
他乡	2.852	3.148
泰然	3.923	2.077
毯子	1.259	4.741
停车	1.926	4.074
同居	2.000	4.000
外泄	3.083	2.917
委任	2.556	3.444
握拳	1.815	4.185
无情	3.556	2.444
吸吮	2.259	3.741
嘻笑	2.444	3.556
细节	3.222	2.778
响亮	2.926	3.074
销魂	3.963	2.037
须知	3.080	2.920
咬噬	3.125	2.875
夜晚	1.704	4.296
医学	2.259	3.741
盈利	2.593	3.407
优势	2.741	3.259
鱼缸	1.222	4.778
咋舌	3.200	2.800
灾难	3.111	2.889
暂停	2.667	3.333
张望	2.778	3.222
长大	3.148	2.852
值得	3.654	2.346
指尖	1.593	4.407
中队	2.731	3.269
中原	2.654	3.346
钟爱	3.370	2.630
滋生	3.423	2.577
凹陷	2.231	3.769
白酒	1.308	4.692
鸨母	2.708	3.292
北方	2.440	3.560
本部	3.120	2.880
绷带	1.346	4.654
别人	2.960	3.040
采光	2.538	3.462
参观	2.692	3.308
侧面	2.960	3.040
拆毁	2.269	3.731
炒饭	1.269	4.731
出众	3.440	2.560
初中	1.577	4.423
除草	1.538	4.462
处事	3.769	2.231
唇膏	1.154	4.846
词语	2.423	3.577
辞世	2.192	3.808
从容	3.615	2.385
大战	3.360	2.640
代用	3.680	2.320
淡化	3.800	2.200
灯光	1.769	4.231
敌人	2.462	3.538
点将	2.957	3.043
鼎盛	3.692	2.308
订价	2.600	3.400
发育	3.192	2.808
方案	2.577	3.423
方针	3.154	2.846
放学	1.846	4.154
非礼	2.923	3.077
粪便	1.308	4.692
奉承	3.577	2.423
付款	1.731	4.269
改写	3.192	2.808
告急	3.600	2.400
归去	3.120	2.880
豪放	3.462	2.538
合适	3.640	2.360
哄骗	2.923	3.077
户口	1.462	4.538
划分	3.042	2.958
灰烬	2.231	3.769
祭祖	1.885	4.115
家人	1.654	4.346
阶梯	2.280	3.720
金属	1.808	4.192
举重	1.800	4.200
巨匠	3.769	2.231
君主	2.077	3.923
可以	3.783	2.217
苦战	3.462	2.538
窥探	3.192	2.808
擂台	2.269	3.731
炼狱	4.269	1.731
亮相	2.720	3.280
凌晨	1.654	4.346
柳树	1.077	4.923
露宿	2.115	3.885
马路	1.346	4.654
矛盾	3.962	2.038
媒体	2.346	3.654
蒙福	4.118	1.882
妙法	4.150	1.850
年幼	2.231	3.769
牛犊	1.692	4.308
排列	3.000	3.000
聘礼	2.038	3.962
其中	3.818	2.182
前行	2.615	3.385
前脚	2.174	3.826
枪决	1.962	4.038
屈服	3.385	2.615
雀跃	3.346	2.654
舢板	1.739	4.261
上级	2.154	3.846
施主	2.423	3.577
时代	3.440	2.560
实验	2.346	3.654
事变	3.360	2.640
是否	3.500	2.500
树立	3.615	2.385
天使	3.520	2.480
挑剔	3.462	2.538
调剂	3.720	2.280
投缘	3.731	2.269
脱险	3.308	2.692
妄想	4.080	1.920
物质	2.920	3.080
洗劫	2.692	3.308
戏曲	1.615	4.385
限定	3.440	2.560
歇息	2.462	3.538
压榨	3.231	2.769
夜市	1.538	4.462
仪容	2.462	3.538
倚赖	3.600	2.400
意义	4.080	1.920
隐蔽	3.038	2.962
隐瞒	3.308	2.692
影印	2.292	3.708
邮件	1.500	4.500
预约	2.385	3.615
缘分	3.962	2.038
越野	2.462	3.538
赞同	2.885	3.115
早期	3.192	2.808
造谣	3.269	2.731
战略	3.538	2.462
招兵	2.600	3.400
照料	2.808	3.192
正面	3.000	3.000
纸质	1.440	4.560
致电	2.269	3.731
珠宝	1.346	4.654
竹竿	1.154	4.846
主见	3.615	2.385
转化	3.917	2.083
转换	3.458	2.542
滋味	3.385	2.615
走动	2.231	3.769
醉汉	1.615	4.385
把手	2.115	3.885
半天	2.769	3.231
报名	2.115	3.885
必要	3.250	2.750
兵器	1.808	4.192
采矿	1.731	4.269
超越	3.846	2.154
丑话	3.520	2.480
出勤	2.346	3.654
淳朴	3.500	2.500
慈悲	3.760	2.240
刺探	3.520	2.480
促销	2.462	3.538
搭讪	2.654	3.346
达成	3.240	2.760
大概	3.920	2.080
胆小	3.192	2.808
雕像	1.885	4.115
冻结	3.208	2.792
蹲伏	2.632	3.368
发髻	1.769	4.231
伐木	1.731	4.269
肥壮	2.192	3.808
废气	2.400	3.600
蜂拥	3.160	2.840
逢迎	3.720	2.280
腐烂	2.577	3.423
妇孺	1.885	4.115
改良	3.385	2.615
高楼	1.846	4.154
各式	3.609	2.391
苟活	4.192	1.808
乖巧	3.308	2.692
关闭	2.120	3.880
瑰丽	3.600	2.400
贵人	2.923	3.077
耗尽	3.308	2.692
话剧	1.962	4.038
坏死	2.920	3.080
荒凉	2.885	3.115
回合	3.042	2.958
继续	3.440	2.560
加速	2.769	3.231
奸商	2.500	3.500
经营	3.231	2.769
净水	2.154	3.846
聚焦	3.385	2.615
均匀	3.077	2.923
开导	3.808	2.192
靠近	2.720	3.280
扣杀	2.522	3.478
辣椒	1.154	4.846
浪花	1.500	4.500
怜悯	3.538	2.462
联手	2.962	3.038
灵魂	4.231	1.769
漏水	1.923	4.077
绿化	2.200	3.800
漫长	3.720	2.280
忙乱	3.360	2.640
磨坊	2.080	3.920
农场	1.423	4.577
喷漆	1.692	4.308
烹饪	1.692	4.308
皮具	1.560	4.440
脾胃	1.692	4.308
平稳	3.269	2.731
铺路	1.923	4.077
其间	4.100	1.900
丘陵	1.769	4.231
权利	3.385	2.615
绕道	2.577	3.423
日裔	2.217	3.783
溶化	2.577	3.423
伞兵	1.560	4.440
上诉	2.385	3.615
史料	2.600	3.400
始祖	3.038	2.962
顺眼	3.577	2.423
说明	2.923	3.077
死结	3.174	2.826
算命	2.885	3.115
调节	3.269	2.731
突袭	3.160	2.840
徒劳	3.800	2.200
臀部	1.385	4.615
唾弃	3.120	2.880
往日	3.308	2.692
往事	3.269	2.731
违反	2.846	3.154
味精	1.308	4.692
温柔	3.577	2.423
文书	2.308	3.692
下身	1.913	4.087
夏日	1.885	4.115
相处	3.308	2.692
邪教	2.720	3.280
腥红	3.038	2.962
修女	1.769	4.231
眼泪	1.423	4.577
隐晦	4.115	1.885
印象	3.846	2.154
用品	2.667	3.333
幼童	1.692	4.308
余生	3.577	2.423
玉露	3.727	2.273
育婴	2.120	3.880
园丁	1.846	4.154
原本	3.667	2.333
岳父	1.400	4.600
增值	3.040	2.960
站稳	2.520	3.480
长征	2.833	3.167
蛰伏	3.652	2.348
诊所	1.500	4.500
只有	3.773	2.227
周边	2.826	3.174
注射	1.962	4.038
注视	2.462	3.538
子民	2.440	3.560
宗族	2.615	3.385
阻力	3.348	2.652
坐垫	1.440	4.560
安全	3.040	2.960
暗算	3.000	3.000
遨游	4.240	1.760
懊恼	3.160	2.840
把脉	2.160	3.840
保镖	1.480	4.520
堡垒	2.240	3.760
被褥	1.840	4.160
辈分	3.000	3.000
本能	3.720	2.280
逼真	3.680	2.320
便壶	1.560	4.440
补助	2.840	3.160
不凡	3.880	2.120
不祥	3.875	2.125
残余	3.080	2.920
策动	3.375	2.625
朝拜	2.800	3.200
痴呆	2.480	3.520
船坞	1.800	4.200
催眠	2.880	3.120
打探	2.720	3.280
电费	1.320	4.680
跌倒	1.640	4.360
动乱	3.080	2.920
乏味	3.500	2.500
翻录	3.043	2.957
反光	2.200	3.800
反思	3.400	2.600
分散	3.280	2.720
疯癫	2.960	3.040
各地	3.000	3.000
宫殿	1.320	4.680
固体	1.680	4.320
关门	1.520	4.480
海藻	1.440	4.560
河道	1.840	4.160
宏大	4.040	1.960
喉咙	1.360	4.640
呼唤	3.200	2.800
画质	3.120	2.880
夹缝	2.760	3.240
甲虫	1.280	4.720
驾驶	2.200	3.800
间谍	2.360	3.640
建交	3.042	2.958
金色	1.920	4.080
金牙	1.600	4.400
尽力	3.680	2.320
精细	3.625	2.375
镜子	1.400	4.600
开设	3.520	2.480
考试	1.880	4.120
客机	1.840	4.160
劳驾	3.400	2.600
棱镜	2.080	3.920
理科	2.320	3.680
疗效	3.292	2.708
路轨	1.760	4.240
蚂蚁	1.080	4.920
名单	2.120	3.880
明显	3.640	2.360
木偶	1.880	4.120
木纹	2.480	3.520
目标	3.304	2.696
鸟类	2.280	3.720
怒吼	3.000	3.000
派兵	3.040	2.960
疲劳	3.320	2.680
寝室	1.400	4.600
球迷	2.167	3.833
区别	3.520	2.480
渠道	3.160	2.840
权威	3.800	2.200
人民	2.720	3.280
善良	3.600	2.400
尚且	3.905	2.095
舍命	3.520	2.480
审慎	3.560	2.440
盛装	3.080	2.920
刷牙	1.280	4.720
私欲	3.640	2.360
夙怨	4.083	1.917
素养	3.920	2.080
讨债	2.200	3.800
调控	3.320	2.680
挺直	2.800	3.200
铜钱	1.440	4.560
危急	3.400	2.600
未知	4.000	2.000
文具	1.760	4.240
纹理	2.880	3.120
紊乱	4.120	1.880
稳妥	3.800	2.200
熙攘	3.400	2.600
下凡	3.682	2.318
相貌	2.400	3.600
销量	2.600	3.400
写照	3.160	2.840
性情	3.720	2.280
虚空	4.280	1.720
绚烂	3.680	2.320
寻觅	3.200	2.800
岩壁	2.000	4.000
盐分	2.440	3.560
衍生	3.840	2.160
眼睛	1.120	4.880
邀请	3.000	3.000
摇篮	2.200	3.800
也许	4.091	1.909
移植	2.958	3.042
疫苗	1.680	4.320
硬朗	3.240	2.760
幽灵	3.880	2.120
熨斗	1.160	4.840
着急	3.360	2.640
着迷	3.560	2.440
着想	3.542	2.458
直通	3.160	2.840
忠义	3.440	2.560
专辑	1.920	4.080
装甲	1.920	4.080
字典	1.200	4.800
罪犯	2.080	3.920
按揭	3.120	2.880
败类	3.280	2.720
包场	2.600	3.400
必需	3.750	2.250
毕业	1.920	4.080
剥削	3.600	2.400
车祸	1.760	4.240
承继	3.240	2.760
迟早	3.522	2.478
传奇	3.880	2.120
次数	2.375	3.625
摧毁	3.000	3.000
呆板	3.400	2.600
倒塌	2.480	3.520
道教	2.458	3.542
底牌	3.160	2.840
点滴	3.696	2.304
电讯	2.760	3.240
吊桥	1.760	4.240
俄语	1.800	4.200
分行	3.174	2.826
坟墓	1.520	4.480
粉末	1.960	4.040
风湿	2.560	3.440
风味	3.625	2.375
浮冰	2.522	3.478
符咒	3.160	2.840
干净	2.720	3.280
干预	3.440	2.560
格斗	2.400	3.600
过奖	3.400	2.600
湖水	1.800	4.200
环岛	2.200	3.800
缓刑	2.720	3.280
毁坏	3.000	3.000
火警	1.920	4.080
极地	2.417	3.583
监犯	2.080	3.920
介意	3.720	2.280
芥蒂	3.800	2.200
巨星	3.208	2.792
军队	1.680	4.320
口径	3.280	2.720
葵花	1.560	4.440
昆布	2.938	3.062
喇叭	1.360	4.640
愣住	3.240	2.760
轮流	3.200	2.800
盲人	1.360	4.640
磨损	3.160	2.840
谋生	3.360	2.640
奶油	1.720	4.280
难度	3.880	2.120
内心	3.920	2.080
娘胎	2.680	3.320
排骨	1.360	4.640
彷徨	3.960	2.040
批评	3.160	2.840
片段	3.040	2.960
剽窃	3.160	2.840
拼盘	2.542	3.458
匍匐	2.520	3.480
齐心	3.760	2.240
乞丐	1.520	4.480
迁徙	3.120	2.880
轻生	3.280	2.720
热血	3.320	2.680
蠕动	2.800	3.200
少妇	1.920	4.080
神韵	4.160	1.840
审讯	2.720	3.280
升天	3.760	2.240
圣母	3.208	2.792
圣书	3.280	2.720
失策	3.640	2.360
湿度	2.840	3.160
实行	3.480	2.520
市价	3.120	2.880
手腕	2.125	3.875
首饰	1.920	4.080
树干	1.680	4.320
数据	2.600	3.400
苔藓	1.520	4.480
太医	1.760	4.240
陶艺	2.320	3.680
提神	3.600	2.400
提问	2.800	3.200
天井	2.200	3.800
天气	2.760	3.240
田地	1.560	4.440
田鸡	1.625	4.375
眺望	3.320	2.680
通讯	2.840	3.160
头筹	3.625	2.375
头领	2.583	3.417
完成	3.120	2.880
亡命	3.640	2.360
位置	2.840	3.160
涡轮	2.160	3.840
无故	3.960	2.040
舞步	2.360	3.640
消息	2.840	3.160
小产	2.600	3.400
亵渎	3.480	2.520
辛苦	3.480	2.520
信鸽	1.640	4.360
炫耀	3.600	2.400
勋章	2.000	4.000
颜面	3.400	2.600
疑犯	2.440	3.560
印痕	2.800	3.200
有时	3.739	2.261
孕吐	2.208	3.792
针孔	1.720	4.280
真挚	3.840	2.160
政党	2.640	3.360
钟意	3.520	2.480
重犯	2.280	3.720
主动	3.160	2.840
驻留	3.160	2.840
专题	2.840	3.160
追兵	2.640	3.360
准备	3.400	2.600
白天	2.065	3.935
背囊	2.097	3.903
捕猎	2.194	3.806
不孕	2.161	3.839
参与	3.000	3.000
插班	2.484	3.516
茶花	1.484	4.516
车站	1.645	4.355
臣民	2.710	3.290
崇敬	3.533	2.467
宠物	1.968	4.032
出殡	2.000	4.000
搓洗	2.000	4.000
搭配	3.258	2.742
打坐	2.387	3.613
大胆	3.667	2.333
单向	3.107	2.893
当初	3.733	2.267
到底	4.077	1.923
嘟囔	3.000	3.000
放大	2.645	3.355
氛围	3.581	2.419
风月	4.000	2.000
父爱	2.871	3.129
干货	2.857	3.143
工作	2.367	3.633
恭贺	3.032	2.968
瓜葛	3.516	2.484
行业	3.097	2.903
环境	3.419	2.581
会场	2.161	3.839
会长	2.032	3.968
即将	3.806	2.194
嘉宾	2.161	3.839
间歇	3.700	2.300
健谈	2.900	3.100
教室	1.387	4.613
接吻	1.710	4.290
解渴	2.645	3.355
戒备	3.032	2.968
界定	3.548	2.452
矜持	3.267	2.733
开花	1.742	4.258
看病	1.935	4.065
口岸	2.269	3.731
困乏	3.033	2.967
来去	3.467	2.533
老幼	2.258	3.742
冷酷	3.161	2.839
离心	3.724	2.276
理睬	3.000	3.000
帘子	1.452	4.548
劣质	3.032	2.968
领教	3.700	2.300
伦理	3.581	2.419
码头	1.581	4.419
谋略	3.700	2.300
纳闷	3.774	2.226
内幕	3.433	2.567
宁静	3.323	2.677
扭曲	3.710	2.290
弄堂	2.065	3.935
扑空	3.367	2.633
气枪	1.484	4.516
前途	3.667	2.333
桥梁	1.500	4.500
切开	2.258	3.742
荣光	3.871	2.129
色盲	1.800	4.200
麝香	1.633	4.367
伸展	2.806	3.194
疏忽	3.452	2.548
曙光	3.387	2.613
树叶	1.290	4.710
数量	2.548	3.452
肆虐	3.867	2.133
送礼	2.633	3.367
孙女	1.300	4.700
琐碎	3.806	2.194
檀香	1.903	4.097
套装	2.097	3.903
天台	1.400	4.600
土葬	1.871	4.129
妥协	3.581	2.419
外力	3.655	2.345
王妃	1.677	4.323
往来	3.355	2.645
问鼎	3.448	2.552
无关	3.677	2.323
武将	1.839	4.161
洗澡	1.452	4.548
心术	3.839	2.161
信号	3.067	2.933
信心	3.581	2.419
凶猛	2.871	3.129
絮叨	3.100	2.900
宣布	2.733	3.267
湮没	3.567	2.433
扬名	3.548	2.452
羊肉	1.161	4.839
依从	3.516	2.484
易燃	2.100	3.900
迎娶	2.065	3.935
拥有	3.065	2.935
有喜	3.000	3.000
语文	2.161	3.839
原谅	3.226	2.774
栽赃	2.839	3.161
宰相	1.419	4.581
斋戒	2.581	3.419
招呼	2.800	3.200
真假	3.500	2.500
振奋	3.581	2.419
争斗	2.968	3.032
整齐	2.419	3.581
正统	3.323	2.677
证明	3.067	2.933
证物	2.000	4.000
致力	3.742	2.258
中止	2.967	3.033
州长	1.677	4.323
姿色	3.133	2.867
纵横	3.250	2.750
坐下	1.710	4.290
败坏	3.533	2.467
拜访	2.267	3.733
半夜	2.226	3.774
伴唱	2.194	3.806
贝壳	1.387	4.613
本金	2.000	4.000
比如	3.935	2.065
必定	3.367	2.633
边境	1.871	4.129
沉睡	2.516	3.484
乘坐	2.267	3.733
吃力	3.733	2.267
抽屉	1.387	4.613
绸缎	1.355	4.645
出访	2.677	3.323
措辞	3.323	2.677
导电	2.567	3.433
杜撰	3.333	2.667
躲藏	2.871	3.129
范围	3.581	2.419
贩毒	1.839	4.161
非洲	1.452	4.548
浮游	3.069	2.931
雇主	1.710	4.290
关心	3.387	2.613
观察	2.806	3.194
官僚	2.567	3.433
滚动	2.452	3.548
海豚	1.290	4.710
憨笑	2.710	3.290
韩国	1.452	4.548
汗腺	1.935	4.065
号哭	2.931	3.069
河边	1.903	4.097
核心	3.194	2.806
寂寞	3.806	2.194
甲壳	1.867	4.133
